Price ($),Price ($) Predict,MSE,MAE
1608.39,2131.34127,273478.0307946127,522.9512699999998
832.29,1134.20006,91149.68432920356,301.91005999999993
1545.49,1895.93856,122814.19320607363,350.44856000000004
1039.74,1199.94326,25665.0845146276,160.20326
1978.77,2889.52315,829471.3002349226,910.75315
797.41,304.29777,243159.67137557286,493.11222999999995
536.42,278.23005,66662.05028100248,258.18994999999995
709.47,1008.4256700000001,89374.49262514894,298.95567000000005
1148.47,1885.23545,542823.3283137024,736.7654499999999
1857.89,1371.39182,236680.47914331243,486.49818000000005
2697.7,2534.50643,26632.14128934487,163.1935699999999
1680.01,2037.3645999999999,127702.31014115992,357.3545999999999
2847.15,2080.99488,586993.6679022142,766.1551199999999
2132.82,1285.9705,717154.0756502504,846.8495000000003
1371.11,1006.93751,132621.60247280003,364.1724899999999
2904.38,2156.8747399999997,558764.1137276682,747.5052600000004
1335.38,1750.9881,172730.09278560994,415.6080999999999
952.28,1012.66751,3646.6513640001026,60.38751000000002
1159.57,999.4184599999999,25648.515764371623,160.15154000000007
1174.05,1904.31837,533291.8922224569,730.26837
1889.53,2015.63187,15901.68161749689,126.10186999999996
3388.03,2673.09949,511125.6341288603,714.9305100000001
1140.21,1845.9508799999999,498070.18970317417,705.7408799999998
2052.93,2025.70758,741.0601506563906,27.22241999999983
1729.8,1753.6379100000001,568.2459531681092,23.837910000000193
1130.4,681.49908,201512.03597684644,448.90092000000004
561.61,1084.48107,273394.1558429449,522.87107
2088.07,2341.6762200000003,64316.11482268846,253.60622000000012
3155.21,2928.9115899999997,51210.97036852825,226.29841000000033
2095.45,2016.2377900000001,6274.57421308405,79.21220999999969
1995.58,2343.79178,121251.44373076846,348.2117800000001
1944.87,2427.5279200000004,232958.66773872694,482.65792000000056
1866.56,2792.5379599999997,857435.1824057611,925.9779599999997
1934.75,1539.8640599999999,155934.9056096837,394.8859400000001
1256.29,1636.5698399999999,144612.75671042554,380.2798399999999
2352.89,3072.30222,517553.94228532864,719.4122200000002
4164.52,2726.46825,2067992.835678064,1438.0517500000005
1951.0,1800.90411,22528.776194892118,150.09589000000005
1755.06,1744.88554,103.51963629159906,10.174459999999954
2416.42,3086.6090499999996,449153.3627399018,670.1890499999995
1235.49,1779.60176,296057.6073702976,544.11176
3812.09,3082.09852,532887.5608725906,729.9914800000001
2608.05,2556.76269,2630.3881670361166,51.28731000000016
2108.29,1806.5302399999998,91058.95275525769,301.75976000000014
2118.67,1505.8469100000002,375552.13963714795,612.8230899999999
3619.35,2404.7374099999997,1475283.7437865085,1214.6125900000002
2177.61,1784.27398,154713.22462944055,393.3360200000002
2602.42,2350.9382699999996,63243.060523793116,251.48173000000043
2788.48,2319.1405499999996,220279.51932630286,469.3394500000004
1528.87,2329.30941,640703.2490811481,800.43941
2006.46,1988.61024,318.61393205760214,17.84976000000006
1702.88,2271.44397,323264.9879821606,568.5639699999997
1246.9,1041.45671,42206.94540602417,205.44329000000016
3573.01,3328.11432,59973.89408266244,244.89568000000008
2225.27,852.51726,1884450.0851775073,1372.75274
1228.39,2023.5812999999998,632329.2035956896,795.1912999999997
1437.56,2124.37795,471718.8964422027,686.8179500000001
962.06,1415.6495,205743.43451025005,453.58950000000004
575.16,1125.0173100000002,302343.0613604363,549.8573100000002
1631.83,1397.63508,54847.26055380636,234.1949199999999
2116.08,2186.38136,4942.281217849591,70.30135999999993
1312.82,769.74575,294929.6410130624,543.0742499999999
3828.45,3626.25171,40884.14847892403,202.19828999999982
728.94,1045.09263,99952.48545591693,316.15263000000004
1916.71,1378.2834699999999,289903.1282078411,538.4265300000002
1449.27,2333.62292,782080.0871125261,884.3529199999998
2513.67,2690.8590699999995,31395.966527464705,177.18906999999945
1080.0,828.04157,63483.05044806491,251.95843000000002
992.4,1455.39665,214365.89791122245,462.99664999999993
2424.37,1826.13669,357883.0931935559,598.2333099999998
1313.7,1092.4305,48960.19163025005,221.2695000000001
828.25,1546.58017,515998.23313222884,718.33017
2818.41,2447.59695,137502.3180503023,370.81304999999975
1037.35,2025.6037099999999,976645.395328764,988.25371
1272.98,1871.9147299999997,358722.81080017256,598.9347299999997
1970.14,2071.38175,10249.891943062483,101.24174999999991
2316.39,2415.3366499999997,9790.439546222473,98.94664999999986
2704.08,2860.3752400000003,24428.202046657716,156.29524000000038
919.3,620.62512,89206.68394301434,298.6748799999999
2261.47,2598.10187,113321.01589969701,336.63187000000016
975.65,1058.41335,6849.77210322251,82.76335000000006
1326.47,2217.3899899999997,793738.4285815995,890.9199899999996
2161.9,1825.0789099999997,113448.44666878835,336.82109000000037
3553.63,2530.00975,1047798.4162100623,1023.6202499999999
656.65,1562.80554,821117.8626726918,906.1555400000001
2628.84,2006.72853,387022.681105561,622.11147
2865.49,2203.40967,438350.3633729086,662.0803299999998
1266.98,1927.56074,436366.9140589474,660.5807399999999
2698.33,3125.9258199999995,182838.18528147202,427.59581999999955
2088.3,1022.1051,1136771.5647860104,1066.1949000000002
1027.84,1393.3932399999999,133629.17127449758,365.55323999999996
1741.85,1733.75205,65.57679420249765,8.097949999999855
1810.47,616.11459,1426484.8453962684,1194.3554100000001
2884.82,3054.54264,28805.774528569586,169.72263999999996
3730.49,3403.72549,106775.04499554008,326.76451
2522.39,2771.44335,62027.571146222566,249.05335000000014
2530.31,2329.9153300000003,40158.02376440877,200.39466999999968
4313.06,3510.5208300000004,644069.1193842889,802.53917
3629.38,2840.41008,622473.5346648064,788.96992
1523.01,2702.97867,1392326.062181569,1179.96867
2125.66,2660.4778399999996,286030.12198226526,534.8178399999997
856.35,1105.05215,61852.75941462248,248.70214999999996
1268.95,2017.6542799999997,560558.098890318,748.7042799999997
3848.82,3016.9110499999997,692072.5010901033,831.9089500000005
4728.09,3022.3862099999997,2909425.4192203656,1705.7037900000005
1289.49,1100.4838,35723.34363844001,189.00620000000004
1445.61,818.42844,393356.7092040334,627.1815599999999
3808.14,2797.9414500000003,1020501.1104221017,1010.1985499999996
2094.87,2771.7698599999994,458193.420468019,676.8998599999995
1488.35,1827.40221,114956.40110588414,339.05221000000006
2870.36,1808.0184,1128569.6750905605,1062.3416000000002
828.17,563.92133,69827.35959676887,264.24866999999995
3043.36,2652.2597199999996,152959.42901607885,391.10028000000057
1725.95,1855.2846,16727.438757159976,129.3345999999999
1474.09,2335.21495,741536.1795125027,861.1249500000001
2833.35,2579.19449,64595.023263360126,254.15551000000005
1563.84,1308.15509,65374.77320170807,255.68490999999995
1587.62,1703.5463599999998,13438.920942849583,115.92635999999993
3779.24,3382.52701,157381.1964347401,396.71299
2102.61,2154.58364,2701.2592548495695,51.973639999999705
2965.07,2592.90612,138505.95357665446,372.16388000000006
1321.47,2484.1600399999998,1351848.129115201,1162.6900399999997
1509.36,1210.6141699999998,89249.07094238893,298.74583000000007
2232.82,2040.08608,37146.36391856645,192.73392000000013
854.79,971.32833,13581.18235918892,116.53833000000009
2582.81,2915.23216,110504.49245906564,332.4221600000001
1628.26,2286.46059,433228.0166763483,658.2005900000001
3679.49,2183.37284,2238366.5564464647,1496.1171599999998
2930.77,1757.24163,1377168.8351948569,1173.52837
2466.54,3097.2082899999996,397742.49201152363,630.6682899999996
1766.95,2631.50547,747456.1607069209,864.55547
1290.93,1689.23953,158650.4816888209,398.30953
1912.93,2592.8022499999997,462226.27632006205,679.8722499999997
3128.75,3022.6410499999997,11259.10927010256,106.10895000000028
1619.7,2202.8144700000003,340022.48512338114,583.1144700000002
2648.2,3045.00118,157451.17644939272,396.8011800000004
1605.75,1634.7229699999998,839.4329906208886,28.972969999999805
1910.21,1327.93708,339041.75336532656,582.2729200000001
1545.2,1678.6080900000002,17797.718477448136,133.40809000000013
1098.38,293.69853,647512.2681613611,804.6814700000001
2364.07,2266.1443499999996,9589.432927922615,97.92565000000059
1105.74,1967.3078899999998,742299.2290790518,861.5678899999998
1358.05,1395.59882,1409.9138833923982,37.54881999999998
4319.53,3473.7822,715289.3412048394,845.7477999999996
1069.67,304.29777,585794.650455173,765.3722300000001
3249.72,2789.63331,211679.76231515576,460.08668999999963
2302.85,1497.89748,647948.5594543502,804.9525199999998
1835.42,1480.40659,126034.52127982811,355.01341
1226.64,1910.50023,467664.8141756529,683.86023
2760.14,2557.5656299999996,41036.37538089701,202.57437000000027
3760.37,2475.9557700000005,1649719.9142264915,1284.4142299999994
2190.41,991.89941,1436427.6343421477,1198.5105899999999
1113.58,1343.04685,52655.03524892251,229.46685000000002
2834.62,2063.07361,595283.831922032,771.54639
1406.63,1711.9261699999997,93205.75141666867,305.2961699999996
1936.97,2509.6003600000004,327905.52919373,572.6303600000003
1728.86,2084.52693,126498.96509562497,355.6669300000001
1871.86,3073.3599999999997,1443602.2499999995,1201.4999999999998
2992.66,2589.72206,162358.98349144345,402.9379399999998
1681.71,1654.86367,720.7254344689043,26.84633000000008
2572.49,2761.70487,35802.26702911699,189.21487000000025
2354.19,2812.75033,210277.5762497087,458.5603299999998
2038.31,2676.48057,407261.6764141252,638.1705700000002
685.76,525.59067,25654.214272648882,160.16932999999995
1663.74,1578.0191799999998,7348.05898147244,85.72082000000023
1664.15,1290.0367999999999,139960.68641424016,374.11320000000023
1258.35,1710.33414,204289.66281153963,451.98414
542.93,333.44568000000004,43883.68032586236,209.4843199999999
918.61,792.36072,15938.880700518399,126.24928
2104.79,2025.34887,6310.893135676889,79.44112999999993
1802.22,1849.65847,2250.408435940905,47.43847000000005
2058.29,1659.73291,158847.75398926812,398.55709
449.06,153.68898,87244.03945584042,295.37102000000004
1956.95,1928.25981,823.1270022361017,28.69019000000003
2236.22,2810.02885,329256.5963383229,573.8088500000003
466.44,169.58784000000003,88121.20489666559,296.85215999999997
1350.34,1886.82748,287818.8161967504,536.48748
2666.82,2602.97111,4076.6807542321267,63.84889000000021
1700.37,1957.8703,66306.40450009008,257.50030000000015
2275.95,1825.0789099999997,203284.73979778818,450.8710900000001
2914.19,3325.89489,169500.91644991207,411.70489
4409.2,3225.20211,1401851.0035244513,1183.9978899999996
3880.27,2735.1029,1311407.6869224103,1145.1671000000001
1666.71,1641.6146199999998,629.7780973444103,25.095380000000205
3021.66,1668.74012,1830392.2016992143,1352.91988
2797.18,2868.95207,5151.230032084898,71.77206999999999
1666.79,1260.45851,165105.27976562013,406.33149000000003
1517.61,1759.6366,58576.87510756007,242.02660000000014
2649.65,1755.12607,800173.061342645,894.5239300000001
1963.86,874.0744500000001,1187632.5449888022,1089.7855499999998
800.67,938.11412,18890.8861225744,137.44412
1664.32,2571.17339,822383.0709544921,906.85339
2018.6,1862.4449399999999,24384.402763603615,156.15506000000005
2319.14,1969.7028599999999,122106.3148113796,349.43714
2509.38,1850.8917900000001,433606.72270900407,658.48821
1318.45,1170.7953499999999,21801.895666622553,147.65465000000017
1930.47,1909.1876100000002,452.9401241120936,21.28238999999985
3244.94,2852.0670999999998,154349.11555441024,392.8729000000003
1125.36,962.32112,26581.676391654382,163.03887999999995
2688.94,2914.1743800000004,50730.52593398455,225.23438000000033
4182.96,2504.99981,2815550.399224837,1677.9601900000002
2281.12,2363.7569399999998,6828.863852563578,82.63693999999987
2170.1,2737.49787,321940.34288053715,567.3978700000002
2506.92,2105.20188,161377.44793633439,401.71812
907.92,689.4485099999999,47729.791942820106,218.47149000000002
3257.9,2812.3199499999996,198541.58095800292,445.5800500000005
4703.14,2657.20063,4185867.905715999,2045.9393700000005
1381.01,2174.19009,629134.6551724082,793.1800900000001
1046.59,1425.0154200000002,143205.7985021766,378.42542000000026
877.61,672.13316,42220.73177638562,205.47684000000004
993.16,1149.66854,24494.923092931578,156.50853999999993
1735.19,2345.81419,372861.9014131561,610.62419
1088.2,1468.6456999999998,144738.93064848983,380.44569999999976
2061.1,2044.9553199999998,260.65069230240346,16.144680000000108
1344.06,1592.6847199999997,61814.251395078296,248.6247199999998
1053.77,1176.52535,15068.875953622477,122.75534999999991
1212.16,1060.36409,23041.998292728116,151.79591000000005
1003.93,1113.36029,11974.988369484128,109.43029000000013
2208.03,2333.65512,15781.670775014323,125.6251199999997
739.38,1092.16181,124455.00546687614,352.78181000000006
1144.14,1950.24738,649809.1080904643,806.1073799999999
3639.68,3492.3308700000002,21711.766111756784,147.3491299999996
3501.66,3091.28127,168410.7020364128,410.3787299999999
2493.61,3103.66956,372172.6667473932,610.0595599999997
1289.09,1559.9008900000001,73338.53814259221,270.8108900000002
1287.11,1963.4964300000001,457498.60268814524,676.3864300000002
2135.87,1586.3273199999999,301997.1571415824,549.54268
3297.66,1730.74353,2455227.2239572606,1566.91647
2591.14,2625.65775,1191.4750650624985,34.51774999999998
1767.17,1653.19997,12989.16773820094,113.97003000000018
4095.54,2113.42,3928799.6943999995,1982.12
1600.64,1597.6256299999998,9.086426496901968,3.0143700000003264
2392.75,2096.46336,87785.77304248948,296.2866399999998
1530.29,2291.68854,579727.7367141318,761.3985400000001
996.57,688.03202,95195.68510248043,308.53798000000006
812.76,1381.5606799999998,323534.21356846223,568.8006799999998
4179.47,3059.3080099999997,1254762.8838407611,1120.1619900000005
1457.15,2372.1367499999997,837200.7526755617,914.9867499999996
1931.94,2266.1443499999996,111692.54755892218,334.2043499999995
1890.86,2721.95772,690723.4201891983,831.09772
2126.07,2836.52695,504749.0778033022,710.4569499999998
3324.94,2464.01934,741184.382814836,860.9206600000002
1630.82,1431.1041300000002,39886.42872985681,199.71586999999977
2020.33,1930.2105499999998,8121.515268302525,90.11945000000014
2752.28,2361.2110000000002,152934.96276099997,391.06899999999996
2065.59,2561.0045299999997,245435.55653512047,495.41452999999956
1360.56,1636.1394599999999,75944.03877389156,275.5794599999999
1528.88,1175.73626,124710.50110118775,353.1437400000002
1056.97,1913.6842900000001,733959.3746902043,856.7142900000001
2546.14,2623.55604,5993.243249281611,77.41604000000007
1908.71,1592.86026,99761.05825806767,315.8497400000001
3570.85,3198.63234,138545.98641587544,372.2176599999998
3467.66,2968.58707,249073.7894587847,499.0729299999998
1035.89,1452.67517,173709.8779319288,416.7851699999999
3909.72,2136.21051,3145335.91112006,1773.50949
3334.6,3138.1170899999997,38605.53392206817,196.48291000000017
3381.26,2526.12662,731253.0975902248,855.1333800000002
1364.6,1314.1537799999999,2544.821112288404,50.44622000000004
814.65,1164.40575,122329.08465806245,349.7557499999999
692.68,1106.46864,171221.03859304969,413.7886400000001
3738.32,2977.76982,578436.5762980327,760.5501800000002
1513.68,2375.5895,742887.9861902499,861.9095
1215.71,1612.29117,157276.62439856885,396.58116999999993
974.46,1324.85689,122777.98052167209,350.39689
2315.08,2025.70758,83736.39745665636,289.3724199999999
1384.37,1691.35509,94239.84548230818,306.9850900000001
3290.19,2605.7964600000005,468394.517593731,684.3935399999996
671.04,678.84927,60.9846979329013,7.809270000000083
1386.09,912.83549,223969.83123533998,473.25450999999987
1604.71,1566.6886699999998,1445.6215349689198,38.02133000000026
1394.17,1890.99765,246837.71380452244,496.82764999999995
706.99,740.59784,1129.4869094656008,33.60784000000001
1397.92,1229.09117,28503.17383916895,168.82883000000015
4749.67,2651.90101,4400634.73540562,2097.76899
709.45,711.07737,2.648333116899766,1.627369999999928
3088.51,1714.84467,1886956.4388440095,1373.6653300000003
999.68,1172.35518,29816.717788032423,172.67518000000007
1828.76,1918.01928,7967.219066118399,89.25927999999999
4677.3,3267.5274,1987458.7837107608,1409.7726000000002
1867.25,1664.9286599999998,40933.92461939568,202.3213400000002
1687.56,1565.8279099999997,14818.701735768149,121.7320900000002
1576.39,1158.6757499999999,174485.19465306267,417.7142500000002
1198.14,1801.3344900000002,363843.5927663602,603.1944900000001
2835.44,3223.9687899999994,150954.62065886363,388.5287899999994
3592.84,2452.5378600000004,1300288.970488579,1140.3021399999998
3662.56,2276.1161899999997,1922226.4382873166,1386.4438100000002
926.94,725.12936,40727.534417209616,201.81064000000003
2279.41,2502.70871,49862.31388766411,223.29871000000003
2592.55,2155.11789,191346.85085905227,437.4321100000002
1769.66,1839.7444500000001,4911.830131802509,70.08445000000006
1606.21,1939.28943,110941.9066891249,333.07943
2426.84,1983.741,196336.72380100013,443.09900000000016
1603.01,2559.5880400000005,915041.5466102427,956.5780400000006
1479.95,804.62366,456065.6654977957,675.3263400000001
2671.89,2189.0311699999997,233152.64970896902,482.8588300000001
1312.52,1972.71138,435852.6582263044,660.19138
850.49,942.18042,8407.133119776403,91.69042000000002
1438.43,594.91611,711515.6826229322,843.5138900000001
1693.75,2674.26114,961402.0956640998,980.5111400000001
4052.39,3177.86424,764795.3049035775,874.52576
1262.04,1568.8364299999998,94124.04946074482,306.7964299999999
2795.35,1537.21425,1582905.5654280623,1258.13575
1279.29,842.77878,190542.0451858884,436.51122
1003.85,1024.06969,408.83586369610055,20.219690000000014
2268.42,2134.94499,17815.57829450013,133.4750100000001
1677.68,1949.88867,74097.56002316889,272.20867
1455.5,1277.4868199999999,31688.692253712452,178.01318000000015
2645.06,1688.77695,914477.2717173025,956.28305
2847.32,2652.70395,37875.40691760254,194.6160500000001
2140.1,2824.3356799999997,468178.4657850621,684.2356799999998
1362.87,1707.756,118946.35299600013,344.8860000000002
2508.63,2527.79032,367.11786250239834,19.160319999999956
2763.07,2989.78555,51399.94061180245,226.7155499999999
1574.5,1832.2392499999999,66429.52099056242,257.73924999999986
3844.4,2962.92874,776991.582205988,881.4712600000003
972.89,539.2701,188026.21767601,433.61990000000003
1341.23,1229.7902399999998,12418.820108857646,111.4397600000002
1411.61,1189.7744,49211.03342735995,221.83559999999989
3295.99,2945.7965599999998,122635.44541903361,350.19344
1555.34,2234.52217,461288.42004590924,679.1821700000003
4259.1,2733.86958,2326327.8340933775,1525.2304200000003
3260.75,3074.59332,34654.30950862242,186.15668000000005
2190.59,1277.41515,833888.3066725227,913.1748500000001
2024.36,2166.84658,20302.4254800964,142.48658
1885.91,2167.57785,79336.77772362252,281.66785000000004
1386.33,2409.33796,1046545.2862233614,1023.0079599999999
2595.76,2094.1400599999997,251622.5642056041,501.6199400000005
1339.77,714.09974,391463.2742484676,625.67026
2748.51,2677.96873,4976.070773212924,70.54127000000017
1331.95,894.28682,191549.05912771242,437.66318
2128.82,1702.91896,181391.69587308177,425.9010400000002
2425.56,2492.2133400000002,4442.66773315564,66.6533400000003
1390.49,2036.37849,417171.94151448016,645.88849
2151.49,1865.1986200000001,81962.75426230421,286.29137999999966
3394.6,3320.5236,5487.3130369599885,74.07639999999992
1638.84,1922.43666,80427.06556315569,283.59666000000016
2181.27,2792.64183,373775.51451754896,611.37183
2740.01,3166.1033499999994,181555.54291422182,426.0933499999992
3446.64,1759.36791,2846887.105692968,1687.27209
648.17,249.08214,159271.1199993796,399.08786
1384.26,1910.50023,276928.779670453,526.2402300000001
2866.71,2419.50682,199990.68420211237,447.20318
1292.8,1351.6815,3467.031042249995,58.88149999999996
2701.57,2485.8237400000003,46546.44870398755,215.7462599999999
616.04,763.64319,21786.70169817611,147.60319000000004
1975.16,1703.5463599999998,73773.96943404974,271.61364000000026
1108.99,1419.89134,96659.64321379553,310.9013399999999
1038.39,1941.24017,815138.4294690288,902.8501699999999
1701.98,2458.0923199999997,571705.840455782,756.1123199999997
2480.15,2896.05609,172977.87569908806,415.90608999999995
1696.97,1427.0378300000002,72863.3764009088,269.9321699999998
1987.34,2053.96253,4438.561503600883,66.62252999999987
1725.79,1848.9271999999999,15162.770023839974,123.1371999999999
2502.89,2587.50263,7159.297155516913,84.61263000000008
1410.3,1700.64171,84298.30856572419,290.34171000000015
1794.06,1380.93328,170673.68677795838,413.12672
1167.51,1126.8780299999999,1650.9569860809113,40.63197000000014
4306.07,3338.64189,935917.1480181718,967.4281099999998
4741.09,2962.92874,3161857.4665647885,1778.1612600000003
2657.82,1338.53632,1740509.428314343,1319.2836800000002
3072.25,2131.9686699999997,884128.9795465694,940.2813300000003
1270.08,1852.37995,339073.2317700026,582.2999500000001
1871.16,2013.9466900000002,20388.03884115614,142.78669000000014
2355.81,2864.88577,259158.13960109281,509.0757699999999
1214.8,921.41232,86076.33077578236,293.38767999999993
2249.44,2152.99161,9302.291933592103,96.44839000000002
2819.3,2507.64962,97125.95935414442,311.65038000000004
2272.43,2433.9891900000002,26101.371873456228,161.5591900000004
3458.71,3065.4105699999996,154684.44163832528,393.2994300000005
1273.42,1705.94133,187074.70090496892,432.52133000000003
2106.05,2088.33839,313.70112879211035,17.71161000000029
2494.07,2015.18001,229335.62252220022,478.8899900000001
1998.56,1550.4633,200790.65255089005,448.09670000000006
3876.56,2549.6161999999995,1760779.8483584411,1326.9438000000005
4145.58,3023.87437,1258223.5203736967,1121.70563
1451.19,1574.74197,15265.089290880896,123.55196999999998
594.92,583.88649,121.73834292009953,11.033509999999978
588.55,1139.49968,303545.5498921023,550.94968
507.45,1060.00538,305317.4479669444,552.55538
1196.82,2384.43189,1410422.001269372,1187.61189
2364.64,2440.17105,5704.939514102508,75.53105000000005
1272.62,815.8503000000001,208638.55883808984,456.76969999999983
1269.36,2357.93379,1184992.8962749643,1088.5737900000001
2332.72,2620.90623,83051.30316161305,288.18623000000025
2246.35,1748.2344199999998,248119.13103873652,498.11558000000014
3198.8,2966.99504,53733.53948060178,231.8049600000004
1301.58,1256.2883399999998,2051.3344655556084,45.29166000000009
1151.77,1703.6180299999999,304536.24821488076,551.8480299999999
711.57,1377.3188400000001,443221.51796134573,665.7488400000001
1043.46,1754.69569,505856.20672977605,711.23569
988.22,1246.1194799999998,66512.14178427031,257.8994799999998
938.42,954.01298,243.14102528040036,15.592980000000011
3668.97,3291.80607,142252.6300930447,377.1639299999997
1720.9,2452.43399,535141.97852532,731.5339899999999
2297.27,2795.72202,248454.41624208057,498.4520200000002
3218.91,2277.17397,886866.7502001609,941.73603
1195.19,2169.32085,948930.9129217225,974.13085
896.95,1138.26636,58233.58560364961,241.31636000000003
3169.4,2462.60285,499562.21124812233,706.7971499999999
2567.02,1375.63366,1419401.4111385955,1191.38634
2470.04,1661.2210699999998,654188.0615263451,808.8189300000001
1774.46,1990.90134,46846.85366099553,216.44133999999985
2514.17,2095.92911,174925.44206799212,418.24089000000004
2135.0,2394.24204,67206.43530336165,259.2420400000001
3238.41,2243.6194,989608.3378483596,994.7905999999998
908.29,1563.96719,429912.57748629624,655.6771900000001
2296.52,2430.1777300000003,17864.388788752996,133.65773000000036
1677.88,2097.77598,176312.6340201602,419.8959799999998
2111.15,1309.38841,642821.6471993282,801.7615900000001
1548.09,1436.77631,12390.73758141609,111.31368999999995
973.19,1776.95195,646033.2722678023,803.7619499999998
1239.55,1465.56551,51083.01076056008,226.01550999999995
2413.26,2557.5656299999996,20824.11484969672,144.30562999999938
1440.05,2241.41382,642183.9720049928,801.3638200000003
718.65,726.61752,63.48137495040057,7.967520000000036
2885.39,3018.5030800000004,17719.09206708654,133.11308000000054
4513.81,3126.7865799999995,1923833.9676284988,1387.023420000001
1259.99,1847.00866,344590.90718819556,587.01866
2299.66,2429.01608,16732.995432966407,129.35608000000002
2149.5,2238.31978,7888.953319248366,88.81977999999981
1785.84,2128.61979,117497.98443244428,342.7797900000003
1533.35,2325.60182,627662.9462933124,792.25182
1714.52,1982.8480399999999,71999.93705024153,268.3280399999999
1328.31,1444.35318,13466.019624512428,116.04318000000012
4706.55,3752.58183,910055.2693731491,953.9681700000001
1256.99,1517.75877,68000.35140731285,260.7687699999999
702.35,536.18991,27609.17550880809,166.16008999999997
1330.0,1184.74347,21099.45950764093,145.2565300000001
1325.13,1471.65422,21469.347046608338,146.5242199999998
1088.65,1114.4180700000002,663.993431524904,25.76807000000008
2290.7,2506.8466799999997,46719.38727502233,216.14667999999983
488.62,950.12985,212991.34164702252,461.50985000000003
3084.99,2572.4067099999997,262741.62918722414,512.58329
3201.6,2702.07186,249528.3626518595,499.5281399999999
1514.3,1252.93946,68309.33186909155,261.3605399999999
2650.08,2865.2444800000003,46295.75345367056,215.16448000000037
1678.95,1753.9644199999998,5627.163207936362,75.01441999999975
1709.56,2111.55928,161603.4211205184,401.99928
2113.89,2256.3342000000002,20290.350113640103,142.44420000000036
2437.15,3099.8580999999995,439182.0258056092,662.7080999999994
3309.91,3339.69967,887.4244387089068,29.789670000000115
1083.76,1846.90479,582389.9705041442,763.1447900000001
896.89,2352.5302999999994,2118888.6829840885,1455.6402999999996
1062.25,885.9070099999999,31096.850122140135,176.3429900000001
1323.88,990.30738,111270.6928136645,333.57262000000014
3353.5,2950.6657999999998,162275.3926896402,402.83420000000024
1174.23,246.00195000000002,861607.3128068023,928.2280499999999
3344.58,3259.57797,7225.345104120917,85.0020300000001
4391.85,3806.00841,343210.36857372866,585.8415900000005
1087.99,1530.68131,195975.59594951605,442.69130999999993
1743.52,2680.61854,878153.6736701315,937.09854
2607.17,2586.0144699999996,447.5564495809192,21.155530000000454
1677.52,2137.6986699999998,211764.4083229687,460.1786699999998
1165.27,1156.56019,75.86079023610107,8.709810000000061
1515.05,1572.0921600000001,3253.808017465622,57.042160000000194
1951.13,1338.00207,375925.858546085,613.1279300000001
1943.98,2082.3075,19134.497256249964,138.32749999999987
1989.87,1472.45716,267716.04699686554,517.41284
3091.7,2105.82928,971941.0765533182,985.8707199999999
3226.84,2442.82086,614686.0118863401,784.0191400000003
3086.74,2579.65707,257133.09789738446,507.0829299999996
1809.13,1935.6857100000002,16016.347733604123,126.55571000000009
580.44,1143.2072699999999,316707.0001832527,562.7672699999998
2769.28,2767.70356,2.4851630736008676,1.5764400000002752
1370.41,1248.4427799999999,14876.002754528456,121.96722000000022
1774.25,1833.75961,3541.393682352108,59.509610000000066
463.4,594.48573,17183.468609632902,131.08573
1460.41,2098.31023,406916.7034340529,637.90023
2592.02,2073.67285,268683.76791312254,518.34715
1533.77,2348.82271,664310.920078344,815.0527099999999
1326.94,1271.12942,3114.820839936408,55.81058000000007
1811.72,2302.61429,240977.20395460405,490.89428999999996
2416.58,2399.7965,281.6858722500001,16.783500000000004
1297.34,2034.6109199999999,543568.4094776463,737.2709199999999
4291.01,2615.8614499999994,2806122.664567105,1675.1485500000008
1017.92,1200.37364,33289.330749249624,182.45364000000006
2700.14,2280.73059,175904.25319654788,419.40940999999975
1216.67,224.80347,983799.213334241,991.86653
3738.57,3164.61519,329424.1239221363,573.9548100000002
2241.1,2388.03561,21590.0734860721,146.93561
1726.92,422.67846,1701045.9946615715,1304.24154
2514.0,1429.68764,1175733.2940487694,1084.31236
4779.33,2510.4033000000004,5148028.369972887,2268.9266999999995
1231.39,1942.8322,506150.00394083996,711.4422
1593.12,2019.8737099999998,182118.72899876407,426.75370999999996
1136.16,1459.1042400000001,104292.98214917762,322.94424000000004
1932.08,1204.8125,528918.0165562499,727.2674999999999
1906.99,2409.9653599999997,252984.21276712927,502.9753599999997
2901.7,2549.97491,123710.53893550804,351.7250899999999
960.82,1538.52687,333745.2276451967,577.7068699999999
2331.33,2851.63672,270719.0828771584,520.30672
1262.41,1834.8890599999997,327732.2741384832,572.4790599999997
1539.15,2270.56173,534963.1187815926,731.4117299999998
1863.36,2150.77218,82605.76121235242,287.41218000000003
583.82,1003.1260500000001,175817.56356660253,419.30605
2789.52,2539.37567,62572.18583114894,250.14433000000008
3783.91,3163.4535399999995,384966.218755732,620.4564600000003
3580.22,3430.2235899999996,22498.923012888157,149.9964100000002
1549.07,1450.2009000000003,9775.098934809934,98.86909999999966
1777.04,1876.15657,9824.094448564927,99.11657000000014
2420.67,1748.59313,451687.31918899703,672.0768700000001
3281.01,2203.87225,1160225.7324750633,1077.1377500000003
2489.52,3046.8618999999994,310629.9934956094,557.3418999999994
1520.94,1436.04504,7207.154233401614,84.89496000000008
1024.84,1457.34739,187062.6424046121,432.50739
2530.85,2286.7154299999997,59601.68826908498,244.13457000000017
2787.07,2077.8108199999997,503048.5844142731,709.2591800000005
922.16,1479.2449399999998,310343.63037480344,557.0849399999998
1306.56,2057.14659,563380.229087828,750.5865899999999
